"Source","Traget","Year"
62222,205941,1998
62222,356479,1998
205941,356479,1998
53197,69569,2003
53197,42601,2003
53197,2573,2003
53197,77271,2003
53197,77273,2003
53197,77274,2003
53197,77275,2003
53197,77276,2003
53197,127527,2003
53197,127528,2003
53197,77280,2003
53197,77283,2003
53197,127529,2003
53197,77284,2003
53197,55548,2003
53197,77286,2003
53197,77285,2003
53197,77298,2003
53197,36019,2003
53197,77288,2003
53197,108829,2003
53197,77292,2003
53197,77295,2003
53197,217477,2003
69569,42601,2003
69569,2573,2003
69569,77271,2003
69569,77273,2003
69569,77274,2003
69569,77275,2003
69569,77276,2003
69569,127527,2003
69569,127528,2003
69569,77280,2003
69569,77283,2003
69569,127529,2003
69569,77284,2003
69569,55548,2003
69569,77286,2003
69569,77285,2003
69569,77298,2003
69569,36019,2003
69569,77288,2003
69569,108829,2003
69569,77292,2003
69569,77295,2003
69569,217477,2003
42601,2573,2003
42601,77271,2003
42601,77273,2003
42601,77274,2003
42601,77275,2003
42601,77276,2003
42601,127527,2003
42601,127528,2003
42601,77280,2003
42601,77283,2003
42601,127529,2003
42601,77284,2003
42601,55548,2003
42601,77286,2003
42601,77285,2003
42601,77298,2003
42601,36019,2003
42601,77288,2003
42601,108829,2003
42601,77292,2003
42601,77295,2003
42601,217477,2003
2573,77271,2003
2573,77273,2003
2573,77274,2003
2573,77275,2003
2573,77276,2003
2573,127527,2003
2573,127528,2003
2573,77280,2003
2573,77283,2003
2573,127529,2003
2573,77284,2003
2573,55548,2003
2573,77286,2003
2573,77285,2003
2573,77298,2003
2573,36019,2003
2573,77288,2003
2573,108829,2003
2573,77292,2003
2573,77295,2003
2573,217477,2003
77271,77273,2003
77271,77274,2003
77271,77275,2003
77271,77276,2003
77271,127527,2003
77271,127528,2003
77271,77280,2003
77271,77283,2003
77271,127529,2003
77271,77284,2003
77271,55548,2003
77271,77286,2003
77271,77285,2003
77271,77298,2003
77271,36019,2003
77271,77288,2003
77271,108829,2003
77271,77292,2003
77271,77295,2003
77271,217477,2003
77273,77274,2003
77273,77275,2003
77273,77276,2003
77273,127527,2003
77273,127528,2003
77273,77280,2003
77273,77283,2003
77273,127529,2003
77273,77284,2003
77273,55548,2003
77273,77286,2003
77273,77285,2003
77273,77298,2003
77273,36019,2003
77273,77288,2003
77273,108829,2003
77273,77292,2003
77273,77295,2003
77273,217477,2003
77274,77275,2003
77274,77276,2003
77274,127527,2003
77274,127528,2003
77274,77280,2003
77274,77283,2003
77274,127529,2003
77274,77284,2003
77274,55548,2003
77274,77286,2003
77274,77285,2003
77274,77298,2003
77274,36019,2003
77274,77288,2003
77274,108829,2003
77274,77292,2003
77274,77295,2003
77274,217477,2003
77275,77276,2003
77275,127527,2003
77275,127528,2003
77275,77280,2003
77275,77283,2003
77275,127529,2003
77275,77284,2003
77275,55548,2003
77275,77286,2003
77275,77285,2003
77275,77298,2003
77275,36019,2003
77275,77288,2003
77275,108829,2003
77275,77292,2003
77275,77295,2003
77275,217477,2003
77276,127527,2003
77276,127528,2003
77276,77280,2003
77276,77283,2003
77276,127529,2003
77276,77284,2003
77276,55548,2003
77276,77286,2003
77276,77285,2003
77276,77298,2003
77276,36019,2003
77276,77288,2003
77276,108829,2003
77276,77292,2003
77276,77295,2003
77276,217477,2003
127527,127528,2003
127527,77280,2003
127527,77283,2003
127527,127529,2003
127527,77284,2003
127527,55548,2003
127527,77286,2003
127527,77285,2003
127527,77298,2003
127527,36019,2003
127527,77288,2003
127527,108829,2003
127527,77292,2003
127527,77295,2003
127527,217477,2003
127528,77280,2003
127528,77283,2003
127528,127529,2003
127528,77284,2003
127528,55548,2003
127528,77286,2003
127528,77285,2003
127528,77298,2003
127528,36019,2003
127528,77288,2003
127528,108829,2003
127528,77292,2003
127528,77295,2003
127528,217477,2003
77280,77283,2003
77280,127529,2003
77280,77284,2003
77280,55548,2003
77280,77286,2003
77280,77285,2003
77280,77298,2003
77280,36019,2003
77280,77288,2003
77280,108829,2003
77280,77292,2003
77280,77295,2003
77280,217477,2003
77283,127529,2003
77283,77284,2003
77283,55548,2003
77283,77286,2003
77283,77285,2003
77283,77298,2003
77283,36019,2003
77283,77288,2003
77283,108829,2003
77283,77292,2003
77283,77295,2003
77283,217477,2003
127529,77284,2003
127529,55548,2003
127529,77286,2003
127529,77285,2003
127529,77298,2003
127529,36019,2003
127529,77288,2003
127529,108829,2003
127529,77292,2003
127529,77295,2003
127529,217477,2003
77284,55548,2003
77284,77286,2003
77284,77285,2003
77284,77298,2003
77284,36019,2003
77284,77288,2003
77284,108829,2003
77284,77292,2003
77284,77295,2003
77284,217477,2003
55548,77286,2003
55548,77285,2003
55548,77298,2003
55548,36019,2003
55548,77288,2003
55548,108829,2003
55548,77292,2003
55548,77295,2003
55548,217477,2003
77286,77285,2003
77286,77298,2003
77286,36019,2003
77286,77288,2003
77286,108829,2003
77286,77292,2003
77286,77295,2003
77286,217477,2003
77285,77298,2003
77285,36019,2003
77285,77288,2003
77285,108829,2003
77285,77292,2003
77285,77295,2003
77285,217477,2003
77298,36019,2003
77298,77288,2003
77298,108829,2003
77298,77292,2003
77298,77295,2003
77298,217477,2003
36019,77288,2003
36019,108829,2003
36019,77292,2003
36019,77295,2003
36019,217477,2003
77288,108829,2003
77288,77292,2003
77288,77295,2003
77288,217477,2003
108829,77292,2003
108829,77295,2003
108829,217477,2003
77292,77295,2003
77292,217477,2003
77295,217477,2003
52461,36620,1998
52461,57561,1998
52461,79057,1998
52461,78052,1998
52461,29509,1998
52461,57562,1998
52461,69444,1998
52461,79058,1998
52461,57568,1998
52461,55548,1998
52461,70098,1998
52461,79059,1998
52461,55572,1998
52461,37344,1998
52461,79060,1998
52461,69437,1998
52461,70100,1998
52461,57583,1998
52461,79061,1998
52461,162429,1998
52461,78052,1998
52461,77302,1998
52461,29509,1998
52461,79062,1998
36620,57561,1998
36620,79057,1998
36620,78052,1998
36620,29509,1998
36620,57562,1998
36620,69444,1998
36620,79058,1998
36620,57568,1998
36620,55548,1998
36620,70098,1998
36620,79059,1998
36620,55572,1998
36620,37344,1998
36620,79060,1998
36620,69437,1998
36620,70100,1998
36620,57583,1998
36620,79061,1998
36620,162429,1998
36620,78052,1998
36620,77302,1998
36620,29509,1998
36620,79062,1998
57561,79057,1998
57561,78052,1998
57561,29509,1998
57561,57562,1998
57561,69444,1998
57561,79058,1998
57561,57568,1998
57561,55548,1998
57561,70098,1998
57561,79059,1998
57561,55572,1998
57561,37344,1998
57561,79060,1998
57561,69437,1998
57561,70100,1998
57561,57583,1998
57561,79061,1998
57561,162429,1998
57561,78052,1998
57561,77302,1998
57561,29509,1998
57561,79062,1998
79057,78052,1998
79057,29509,1998
79057,57562,1998
79057,69444,1998
79057,79058,1998
79057,57568,1998
79057,55548,1998
79057,70098,1998
79057,79059,1998
79057,55572,1998
79057,37344,1998
79057,79060,1998
79057,69437,1998
79057,70100,1998
79057,57583,1998
79057,79061,1998
79057,162429,1998
79057,78052,1998
79057,77302,1998
79057,29509,1998
79057,79062,1998
78052,29509,1998
78052,57562,1998
78052,69444,1998
78052,79058,1998
78052,57568,1998
78052,55548,1998
78052,70098,1998
78052,79059,1998
78052,55572,1998
78052,37344,1998
78052,79060,1998
78052,69437,1998
78052,70100,1998
78052,57583,1998
78052,79061,1998
78052,162429,1998
78052,78052,1998
78052,77302,1998
78052,29509,1998
78052,79062,1998
29509,57562,1998
29509,69444,1998
29509,79058,1998
29509,57568,1998
29509,55548,1998
29509,70098,1998
29509,79059,1998
29509,55572,1998
29509,37344,1998
29509,79060,1998
29509,69437,1998
29509,70100,1998
29509,57583,1998
29509,79061,1998
29509,162429,1998
29509,78052,1998
29509,77302,1998
29509,29509,1998
29509,79062,1998
57562,69444,1998
57562,79058,1998
57562,57568,1998
57562,55548,1998
57562,70098,1998
57562,79059,1998
57562,55572,1998
57562,37344,1998
57562,79060,1998
57562,69437,1998
57562,70100,1998
57562,57583,1998
57562,79061,1998
57562,162429,1998
57562,78052,1998
57562,77302,1998
57562,29509,1998
57562,79062,1998
69444,79058,1998
69444,57568,1998
69444,55548,1998
69444,70098,1998
69444,79059,1998
69444,55572,1998
69444,37344,1998
69444,79060,1998
69444,69437,1998
69444,70100,1998
69444,57583,1998
69444,79061,1998
69444,162429,1998
69444,78052,1998
69444,77302,1998
69444,29509,1998
69444,79062,1998
79058,57568,1998
79058,55548,1998
79058,70098,1998
79058,79059,1998
79058,55572,1998
79058,37344,1998
79058,79060,1998
79058,69437,1998
79058,70100,1998
79058,57583,1998
79058,79061,1998
79058,162429,1998
79058,78052,1998
79058,77302,1998
79058,29509,1998
79058,79062,1998
57568,55548,1998
57568,70098,1998
57568,79059,1998
57568,55572,1998
57568,37344,1998
57568,79060,1998
57568,69437,1998
57568,70100,1998
57568,57583,1998
57568,79061,1998
57568,162429,1998
57568,78052,1998
57568,77302,1998
57568,29509,1998
57568,79062,1998
55548,70098,1998
55548,79059,1998
55548,55572,1998
55548,37344,1998
55548,79060,1998
55548,69437,1998
55548,70100,1998
55548,57583,1998
55548,79061,1998
55548,162429,1998
55548,78052,1998
55548,77302,1998
55548,29509,1998
55548,79062,1998
70098,79059,1998
70098,55572,1998
70098,37344,1998
70098,79060,1998
70098,69437,1998
70098,70100,1998
70098,57583,1998
70098,79061,1998
70098,162429,1998
70098,78052,1998
70098,77302,1998
70098,29509,1998
70098,79062,1998
79059,55572,1998
79059,37344,1998
79059,79060,1998
79059,69437,1998
79059,70100,1998
79059,57583,1998
79059,79061,1998
79059,162429,1998
79059,78052,1998
79059,77302,1998
79059,29509,1998
79059,79062,1998
55572,37344,1998
55572,79060,1998
55572,69437,1998
55572,70100,1998
55572,57583,1998
55572,79061,1998
55572,162429,1998
55572,78052,1998
55572,77302,1998
55572,29509,1998
55572,79062,1998
37344,79060,1998
37344,69437,1998
37344,70100,1998
37344,57583,1998
37344,79061,1998
37344,162429,1998
37344,78052,1998
37344,77302,1998
37344,29509,1998
37344,79062,1998
79060,69437,1998
79060,70100,1998
79060,57583,1998
79060,79061,1998
79060,162429,1998
79060,78052,1998
79060,77302,1998
79060,29509,1998
79060,79062,1998
69437,70100,1998
69437,57583,1998
69437,79061,1998
69437,162429,1998
69437,78052,1998
69437,77302,1998
69437,29509,1998
69437,79062,1998
70100,57583,1998
70100,79061,1998
70100,162429,1998
70100,78052,1998
70100,77302,1998
70100,29509,1998
70100,79062,1998
57583,79061,1998
57583,162429,1998
57583,78052,1998
57583,77302,1998
57583,29509,1998
57583,79062,1998
79061,162429,1998
79061,78052,1998
79061,77302,1998
79061,29509,1998
79061,79062,1998
162429,78052,1998
162429,77302,1998
162429,29509,1998
162429,79062,1998
78052,77302,1998
78052,29509,1998
78052,79062,1998
77302,29509,1998
77302,79062,1998
29509,79062,1998
326651,326651,2008
326651,326651,2008
326651,326652,2008
326651,326652,2008
326651,326652,2008
326651,326653,2008
326651,326653,2008
326651,326653,2008
326651,326654,2008
326651,161856,2008
326651,326655,2008
326651,326657,2008
326651,326658,2008
326651,326659,2008
326651,326666,2008
326651,326667,2008
326651,326654,2008
326651,161856,2008
326651,326655,2008
326651,326658,2008
326651,326666,2008
326651,326667,2008
326651,326654,2008
326651,326657,2008
326651,326651,2008
326651,326652,2008
326651,326652,2008
326651,326652,2008
326651,326653,2008
326651,326653,2008
326651,326653,2008
326651,326654,2008
326651,161856,2008
326651,326655,2008
326651,326657,2008
326651,326658,2008
326651,326659,2008
326651,326666,2008
326651,326667,2008
326651,326654,2008
326651,161856,2008
326651,326655,2008
326651,326658,2008
326651,326666,2008
326651,326667,2008
326651,326654,2008
326651,326657,2008
326651,326652,2008
326651,326652,2008
326651,326652,2008
326651,326653,2008
326651,326653,2008
326651,326653,2008
326651,326654,2008
326651,161856,2008
326651,326655,2008
326651,326657,2008
326651,326658,2008
326651,326659,2008
326651,326666,2008
326651,326667,2008
326651,326654,2008
326651,161856,2008
326651,326655,2008
326651,326658,2008
326651,326666,2008
326651,326667,2008
326651,326654,2008
326651,326657,2008
326652,326652,2008
326652,326652,2008
326652,326653,2008
326652,326653,2008
326652,326653,2008
326652,326654,2008
326652,161856,2008
326652,326655,2008
326652,326657,2008
326652,326658,2008
326652,326659,2008
326652,326666,2008
326652,326667,2008
326652,326654,2008
326652,161856,2008
326652,326655,2008
326652,326658,2008
326652,326666,2008
326652,326667,2008
326652,326654,2008
326652,326657,2008
326652,326652,2008
326652,326653,2008
326652,326653,2008
326652,326653,2008
326652,326654,2008
326652,161856,2008
326652,326655,2008
326652,326657,2008
326652,326658,2008
326652,326659,2008
326652,326666,2008
326652,326667,2008
326652,326654,2008
326652,161856,2008
326652,326655,2008
326652,326658,2008
326652,326666,2008
326652,326667,2008
326652,326654,2008
326652,326657,2008
326652,326653,2008
326652,326653,2008
326652,326653,2008
326652,326654,2008
326652,161856,2008
326652,326655,2008
326652,326657,2008
326652,326658,2008
326652,326659,2008
326652,326666,2008
326652,326667,2008
326652,326654,2008
326652,161856,2008
326652,326655,2008
326652,326658,2008
326652,326666,2008
326652,326667,2008
326652,326654,2008
326652,326657,2008
326653,326653,2008
326653,326653,2008
326653,326654,2008
326653,161856,2008
326653,326655,2008
326653,326657,2008
326653,326658,2008
326653,326659,2008
326653,326666,2008
326653,326667,2008
326653,326654,2008
326653,161856,2008
326653,326655,2008
326653,326658,2008
326653,326666,2008
326653,326667,2008
326653,326654,2008
326653,326657,2008
326653,326653,2008
326653,326654,2008
326653,161856,2008
326653,326655,2008
326653,326657,2008
326653,326658,2008
326653,326659,2008
326653,326666,2008
326653,326667,2008
326653,326654,2008
326653,161856,2008
326653,326655,2008
326653,326658,2008
326653,326666,2008
326653,326667,2008
326653,326654,2008
326653,326657,2008
326653,326654,2008
326653,161856,2008
326653,326655,2008
326653,326657,2008
326653,326658,2008
326653,326659,2008
326653,326666,2008
326653,326667,2008
326653,326654,2008
326653,161856,2008
326653,326655,2008
326653,326658,2008
326653,326666,2008
326653,326667,2008
326653,326654,2008
326653,326657,2008
326654,161856,2008
326654,326655,2008
326654,326657,2008
326654,326658,2008
326654,326659,2008
326654,326666,2008
326654,326667,2008
326654,326654,2008
326654,161856,2008
326654,326655,2008
326654,326658,2008
326654,326666,2008
326654,326667,2008
326654,326654,2008
326654,326657,2008
161856,326655,2008
161856,326657,2008
161856,326658,2008
161856,326659,2008
161856,326666,2008
161856,326667,2008
161856,326654,2008
161856,161856,2008
161856,326655,2008
161856,326658,2008
161856,326666,2008
161856,326667,2008
161856,326654,2008
161856,326657,2008
326655,326657,2008
326655,326658,2008
326655,326659,2008
326655,326666,2008
326655,326667,2008
326655,326654,2008
326655,161856,2008
326655,326655,2008
326655,326658,2008
326655,326666,2008
326655,326667,2008
326655,326654,2008
326655,326657,2008
326657,326658,2008
326657,326659,2008
326657,326666,2008
326657,326667,2008
326657,326654,2008
326657,161856,2008
326657,326655,2008
326657,326658,2008
326657,326666,2008
326657,326667,2008
326657,326654,2008
326657,326657,2008
326658,326659,2008
326658,326666,2008
326658,326667,2008
326658,326654,2008
326658,161856,2008
326658,326655,2008
326658,326658,2008
326658,326666,2008
326658,326667,2008
326658,326654,2008
326658,326657,2008
326659,326666,2008
326659,326667,2008
326659,326654,2008
326659,161856,2008
326659,326655,2008
326659,326658,2008
326659,326666,2008
326659,326667,2008
326659,326654,2008
326659,326657,2008
326666,326667,2008
326666,326654,2008
326666,161856,2008
326666,326655,2008
326666,326658,2008
326666,326666,2008
326666,326667,2008
326666,326654,2008
326666,326657,2008
326667,326654,2008
326667,161856,2008
326667,326655,2008
326667,326658,2008
326667,326666,2008
326667,326667,2008
326667,326654,2008
326667,326657,2008
326654,161856,2008
326654,326655,2008
326654,326658,2008
326654,326666,2008
326654,326667,2008
326654,326654,2008
326654,326657,2008
161856,326655,2008
161856,326658,2008
161856,326666,2008
161856,326667,2008
161856,326654,2008
161856,326657,2008
326655,326658,2008
326655,326666,2008
326655,326667,2008
326655,326654,2008
326655,326657,2008
326658,326666,2008
326658,326667,2008
326658,326654,2008
326658,326657,2008
326666,326667,2008
326666,326654,2008
326666,326657,2008
326667,326654,2008
326667,326657,2008
326654,326657,2008
527673,527674,1985
177012,399611,2010
177012,296391,2010
